"classe" "X" "Y"
"661" "0" 2.1673127723 1.0100356136
"662" "0" 1.9001074737 -0.0311282714
"663" "1" -0.3013274168 -0.7152855447
"664" "0" 0.0963383025 -0.0079765385
"665" "1" 1.1096384146 0.6556707147
"666" "0" 0.1226089621 0.0814364091
"667" "1" 0.0519095475 0.2924659154
"668" "1" 1.8034176622 0.3448093292
"669" "0" -0.3230607928 0.0035317293
"670" "0" 1.9303213426 -0.507677086
"671" "1" -0.8869321311 0.7111986386
"672" "1" 0.0560326281 -0.7932503599
"673" "1" -0.5388172323 -0.5533277762
"674" "0" 0.086104082 1.7191714713
"675" "1" -1.6687940262 0.097563051
"676" "1" 0.9231748806 1.8104422484
"677" "0" -0.1093845918 1.9299122346
"678" "1" -1.6933030401 0.5043687117
"679" "1" -1.0620013071 0.82261851
"680" "1" -0.5636535116 1.6988169473
"681" "1" 1.1148276642 0.036305795
"682" "0" 2.0387731602 1.2188575431
"683" "0" 0.08192863 2.4071513401
"684" "0" -0.0165927779 1.9282185082
"685" "0" 1.6239929459 1.8686189311
"686" "0" 2.0941765376 -0.2459815422
"687" "1" 1.9623932638 0.8351902157
"688" "1" 0.0100441437 0.4404077769
"689" "1" 0.4501470453 1.7891483701
"690" "1" 0.7466330454 0.1456097566
"691" "0" 1.9501669151 0.1628731582
"692" "0" 1.9810449328 1.4831120223
"693" "1" -0.0784564264 0.1176511169
"694" "1" -0.7453088961 0.7507315609
"695" "0" 2.218491828 1.0461349758
"696" "1" -1.4070696967 0.0890548026
"697" "0" 2.0186255945 1.9045819099
"698" "1" 0.011278967 0.516173897
"699" "0" 1.9146705135 0.074267291
"700" "0" 0.2411406486 0.1083298557
"701" "1" 1.0150119416 0.0883726925
"702" "0" 1.9066434895 0.6627507379
"703" "1" 0.4517312985 -0.5206382259
"704" "1" 0.3911890201 -0.9398642642
"705" "1" 0.3828539588 0.0995366352
"706" "1" -0.9648255751 -0.1897244294
"707" "1" -0.3377541171 1.0350157066
"708" "1" -0.4355339244 0.6909656044
"709" "0" 2.0783221699 1.1049491467
"710" "1" 1.9723000717 -1.2406291031
"711" "0" -0.1898701768 0.3194080605
"712" "1" -0.1560806049 0.2634366113
"713" "0" 2.0291441351 2.2667010017
"714" "1" 0.7869571548 0.0236280927
"715" "0" 2.0012110638 1.2555297912
"716" "0" 1.8811153858 0.5168451388
"717" "1" -0.2220102329 0.5424263593
"718" "0" 0.0535732931 -0.0920999637
"719" "0" -0.1800054095 1.8808811158
"720" "1" 0.4321517708 -0.6386457408
"721" "0" 1.78786415 2.3782694962
"722" "1" -1.2812311977 2.020139526
"723" "1" 0.549957263 -0.0400906638
"724" "1" -1.6619203658 0.4070565438
"725" "0" 2.3254325907 0.9112626278
"726" "1" 0.0609419065 1.0452889436
"727" "0" 0.0499885045 0.0220131145
"728" "1" -0.6022186416 -0.3370234938
"729" "0" 2.0264179819 0.2795478793
"730" "1" -0.8547855503 1.2912800746
"731" "1" 0.4875419341 -0.6235529507
"732" "1" 0.3759573747 -0.3340052579
"733" "1" -0.7533673497 -0.1082115452
"734" "0" -0.2075211717 2.1389966949
"735" "0" 1.6979463743 0.9650725697
"736" "0" 2.0094429941 0.2906545429
"737" "0" 0.2274256604 0.0327301965
"738" "1" -1.3146712899 0.8225718945
"739" "1" 1.5593707582 1.2005288806
"740" "0" 1.8759212932 0.877235161
"741" "1" 0.7373569349 0.7125911184
"742" "1" 1.524544857 -0.9746076174
"743" "0" 1.7485182355 -0.3122743059
"744" "1" 0.6495029032 -0.039421046
"745" "0" 0.1358356443 2.0851572975
"746" "0" 2.0450280932 1.296686198
"747" "0" 2.0914514719 1.1947385257
"748" "0" 1.8098366861 -0.4410712062
"749" "0" 0.0721026976 0.3857168749
"750" "0" -0.5591501951 -0.0746650356
"751" "0" 1.6367597972 2.0906132443
"752" "0" 2.099603683 1.2552647027
"753" "1" -0.2581379518 -0.5455468833
"754" "1" 0.9400301208 0.6156166163
"755" "0" 1.9324122617 1.937523208
"756" "0" 0.1682328001 1.8555820107
"757" "0" 1.943212135 0.3857541965
"758" "0" 1.9545462295 2.6207144211
"759" "1" 0.492803733 0.2329051458
"760" "1" 0.1716824248 -1.0130031997
"761" "0" 0.0794716948 1.9796948607
"762" "1" 1.1133757098 -0.0121153344
"763" "0" 2.0885402688 1.9174756017
"764" "1" -1.7293447537 1.6951284203
"765" "1" 0.5221738263 -0.285769437
"766" "1" -0.0662239726 0.3631427292
"767" "0" 1.7281023601 1.0269264831
"768" "1" -0.3446806597 0.0328517843
"769" "1" -0.9749864908 -0.1131032781
"770" "0" -0.4022611439 2.1851130343
"771" "0" 1.5786085862 0.1149429083
"772" "0" -0.0326721279 1.9633796868
"773" "0" 1.8604478101 1.2659155998
"774" "0" 2.177888817 0.620631181
"775" "1" -1.0150659531 0.1192451809
"776" "1" -0.6045289788 0.7295498402
"777" "1" -0.8381612863 0.1775282939
"778" "1" 1.0645048011 -0.3066766725
"779" "1" 0.2822833613 -0.5747361055
"780" "0" 2.0505783879 -0.0189925267
"781" "0" -0.1246610834 -0.0851442662
"782" "0" -0.0057878997 2.1506895942
"783" "1" 0.6140963849 -0.3725857318
"784" "1" 1.1228218599 -0.4046766626
"785" "0" 0.0368854991 2.2000330487
"786" "1" -0.1550672174 0.9806468296
"787" "0" 0.1281476683 -0.3364559382
"788" "1" 0.0219023476 1.536084059
"789" "1" -0.3290909724 -1.0715898364
"790" "0" 1.7859898321 2.1112592427
"791" "1" 0.2648687618 -1.1419834302
"792" "0" 1.8950714003 1.5561810533
"793" "0" 1.9139588023 -0.0309488548
"794" "0" -0.0630875409 1.9847310123
"795" "0" 0.2187766917 1.8740967205
"796" "0" -0.0274435279 -0.2136781606
"797" "1" -0.0713674053 -0.8115399909
"798" "0" 1.9484068471 2.3458794689
"799" "1" 0.9265322312 -0.330745299
"800" "0" 2.1571067104 0.7156878598
"801" "1" -0.3487963168 -0.57033726
"802" "0" 2.1109901485 -0.2211938064
"803" "1" 0.6514545459 0.6346937841
"804" "1" -1.5243999768 -1.135527159
"805" "0" 2.0364684687 0.909525423
"806" "0" 0.0834964841 2.3101637947
"807" "0" -0.5349431803 1.5186206965
"808" "1" -0.7910957879 -1.0541023196
"809" "0" -0.2523967287 -0.2498971171
"810" "1" 1.4744530626 0.5436841272
"811" "0" 2.1918809508 -0.321030952
"812" "0" -0.0527384642 -0.133611438
"813" "0" 2.0165273737 0.8012721841
"814" "1" 0.6566789797 0.7198932639
"815" "1" -0.5180885898 -0.5613497914
"816" "0" 0.0763992206 1.8839954643
"817" "0" -0.1672264129 0.1520290471
"818" "1" -0.873557206 0.7165106378
"819" "1" -0.0254648694 1.1037944527
"820" "0" 2.0240998296 2.6257292619
"821" "1" 0.4154309205 -0.6497524325
"822" "0" 1.968783879 1.2634366113
"823" "0" 0.1844396516 0.4305611113
"824" "0" 0.2878560518 2.1965423414
"825" "0" 2.0549446707 2.3171554531
"826" "0" -0.2326957771 2.2285292324
"827" "0" 0.1596745482 -0.0425821214
"828" "0" 2.4811748861 1.5812664836
"829" "1" 0.103712806 0.1834214393
"830" "0" 2.0278305005 1.7801431606
"831" "1" -0.171450393 0.9103014607
"832" "1" 0.402155265 -0.9576237673
"833" "0" -0.0300899009 0.2496719189
"834" "1" -0.5174693918 1.5669732219
"835" "0" 1.9874377863 -0.169307875
"836" "1" 0.1481848691 -0.250198034
"837" "1" -0.6964978884 -0.8636391255
"838" "0" 0.0739028139 2.1274858671
"839" "1" 0.1484756566 -0.0507054046
"840" "0" 0.1998202987 2.0032555788
"841" "1" 0.0243487511 -1.0233924833
"842" "0" 2.1831246674 1.5660594539
"843" "0" 0.1056495296 -0.0451301688
"844" "0" 2.2035458463 1.1421169973
"845" "0" 2.096482845 1.4240958855
"846" "1" 0.6523784061 -1.1478796948
"847" "0" 2.3078835004 2.2208547204
"848" "0" -0.2465893888 1.884095229
"849" "1" -0.1267106766 0.7881124524
"850" "1" -0.5679970922 0.1264814057
"851" "0" 2.1337806137 1.6219768382
"852" "1" 0.3161973549 2.0217590846
"853" "1" 0.6923870525 -0.3784441893
"854" "1" -0.7495617759 0.9865377061
"855" "1" -0.4659455384 -0.0013888417
"856" "0" -0.0027719462 2.1109999225
"857" "1" -0.2485544891 -0.8123064742
"858" "1" -1.0354593262 2.25768997
"859" "1" -0.5370952315 -0.8799862143
"860" "1" 1.0556475341 1.294187499
"861" "0" 0.0309988453 1.7698266433
"862" "1" 0.7361752817 0.1769394641
"863" "1" -0.9892179259 -2.3889967303
"864" "1" 0.5163617729 -1.5667359878
"865" "1" -1.2850918052 0.0223904052
"866" "0" 0.0591000215 1.8546261269
"867" "0" 1.9618490511 2.4906187552
"868" "0" 0.1372588016 1.9745193828
"869" "0" 1.9506652229 0.7368358041
"870" "1" 1.2361175891 1.6483572422
"871" "1" -1.3650239595 -1.017373403
"872" "0" -0.0434019122 0.3589651438
"873" "1" -0.4641772316 0.6369727653
"874" "0" -0.1873357744 0.288193429
"875" "1" -0.1741646116 -0.9017037385
"876" "1" 1.0137014919 0.6366238836
"877" "1" -1.1811908475 0.4117494926
"878" "0" 1.678868634 -0.1849317164
"879" "1" 0.2890925681 -1.3634048345
"880" "0" 1.8378306793 2.7893532009
"881" "1" 1.0022360555 -0.5794527532
"882" "1" -0.0717099365 0.9497963541
"883" "0" -0.2173471523 2.2195455294
"884" "0" 1.8135368107 0.9543604573
"885" "1" -0.2981569187 -1.0299660132
"886" "0" 1.9487915457 0.7387872041
"887" "0" 2.2028951747 2.7138542583
"888" "1" -0.7589480104 -0.8465142193
"889" "1" 0.1262190358 0.1237921907
"890" "0" 0.0291223677 -0.2947894711
"891" "1" 1.324238911 1.1179313539
"892" "0" 1.9985065237 0.1257996894
"893" "0" 2.1218878871 0.5195713268
"894" "1" -0.9628918602 0.4030744827
"895" "0" 0.0723529143 1.8524731289
"896" "0" -0.1194358595 -0.0957185809
"897" "1" -2.1858484273 0.1919489143
"898" "1" -1.9510961966 -0.4427673609
"899" "0" 0.0686794024 2.0269176523
"900" "1" -0.5133085297 -0.1352523144
"901" "0" 1.8803668704 0.3517648903
"902" "0" 2.2478848385 1.4256912189
"903" "1" 1.1338660517 -0.2554672159
"904" "1" 0.1445177212 -0.2515412408
"905" "1" -0.3909760621 0.182822914
"906" "0" 2.0664131531 1.7769734005
"907" "1" -2.8168264018 0.2065867237
"908" "0" 2.0085557841 1.9677585691
"909" "0" 0.1826073179 2.050535576
"910" "0" 0.1830567302 2.0544453379
"911" "1" -1.6853406248 0.9657494516
"912" "0" 2.1684079253 1.9335237452
"913" "0" -0.042589972 2.0117551295
"914" "1" -1.8698639161 0.1376178706
"915" "0" -0.0281746774 2.105302717
"916" "1" -0.9738731696 -0.2234095654
"917" "1" -0.9278674913 -0.2307736217
"918" "0" 0.0082723783 0.1719467419
"919" "0" 1.5145964222 2.4666362219
"920" "0" 0.3278032258 -0.0766560738
"921" "0" 1.9795254679 1.8461244906
"922" "0" 0.0678462955 2.1945632909
"923" "1" 0.9783533761 -1.7445745169
"924" "0" 0.1069884043 -0.1656119983
"925" "0" 0.0157081489 -0.0014008643
"926" "0" 0.0130892551 2.2801858601
"927" "1" 1.2259124925 -1.7407112314
"928" "0" 1.7842533396 0.8058364201
"929" "0" 1.9555979534 1.5424263593
"930" "0" -0.1106293346 1.816938376
"931" "0" 0.4331393308 2.2131364094
"932" "1" -0.0129438503 -0.8597926771
"933" "1" 2.2077233213 -0.4091444433
"934" "0" 1.8710119453 2.1599863861
"935" "1" -2.0274709992 -0.3290471164
"936" "0" -0.3471238695 1.7972557458
"937" "1" -0.6503235614 0.1765767077
"938" "1" 0.0285561065 1.1320157926
"939" "1" 3.1421644985 -0.9774111906
"940" "0" 0.1231027693 2.2972177336
"941" "0" 1.9707128863 2.0865825509
"942" "0" 2.3141616485 0.3984987046
"943" "0" 0.2869527492 -0.1264922371
"944" "0" -0.0984047365 2.1070477195
"945" "1" -0.5236478968 -0.8921064823
"946" "1" 0.6174795174 -0.575499271
"947" "0" 0.1952627183 1.8827922947
"948" "0" 2.057820382 -0.677323296
"949" "0" 2.2602281428 -0.2306032828
"950" "1" 0.5510050874 0.0015193311
"951" "0" 0.0320775883 2.1169916959
"952" "0" 0.2758160872 0.0346308721
"953" "0" -0.0090405745 0.1527070523
"954" "0" 1.8720386408 0.1146652406
"955" "1" 0.6442162589 1.2264211371
"956" "0" 0.1387153983 2.0480163905
"957" "1" 0.4610456809 1.2435766743
"958" "0" -0.1307441537 1.8875654714
"959" "0" 2.2015543126 1.5555182895
"960" "0" 2.1947910637 -0.7600024775
"961" "0" 2.0673760229 0.7976485961
"962" "1" 1.1734773655 2.0320124072
"963" "0" 2.2089229133 0.0083414314
"964" "1" -0.134050414 0.1739208467
"965" "0" -0.164489657 0.2569555768
"966" "1" 0.3452866209 0.5294540556
"967" "1" -0.0850103849 -0.2728923385
"968" "1" 0.0198829645 -1.4150980491
"969" "0" 0.2284310038 2.1020615822
"970" "0" 1.8937714332 3.7020703828
"971" "1" 0.2747233535 1.3171554531
"972" "1" -0.4046607317 1.1291985574
"973" "0" -0.3420598638 1.9000195071
"974" "0" 2.172018317 1.1646027909
"975" "1" -0.5333707898 1.2340082319
"976" "1" 0.5575665894 1.0100837216
"977" "1" 0.1061402692 -1.6412123317
"978" "0" 2.0985607466 1.2329051458
"979" "1" 0.6967030142 -2.0593833961
"980" "0" 2.6659317621 1.2229871051
"981" "1" 0.4562895077 1.1388630138
"982" "1" -0.5728896027 -1.279373575
"983" "1" 0.8458218614 0.4432419483
"984" "0" 2.0255607726 0.7643955454
"985" "0" 1.5422418353 0.9697405917
"986" "1" 0.2724284386 1.3065552451
"987" "0" -0.0187463482 -0.0011670159
"988" "1" -0.9805283629 -0.1864179268
"989" "1" -0.8769442472 -0.737600354
"990" "0" 1.8450678435 -0.5127160071
"991" "1" -0.0098420592 1.229532939
"992" "0" 1.8859614945 1.8913155061
"993" "1" -0.2671023449 -1.4396403644
"994" "1" 0.545997677 -1.8756039356
"995" "0" -0.0891201483 -0.1595034474
"996" "1" 0.1514746922 0.2354559502
"997" "0" -0.0490017641 -0.1629038275
"998" "1" -2.4218033075 -0.4525691893
"999" "1" 2.2814218611 -0.2547282868
"1000" "1" 0.3347648591 -2.4717319253
"1001" "1" -1.1402735647 0.7631674954
"1002" "0" 1.7156029009 1.0176498506
"1003" "1" -1.6564633141 -1.9727196829
"1004" "1" 1.1091854787 0.845525154
"1005" "0" -0.1949300276 0.2154688721
"1006" "0" 1.8303795487 2.9361771871
"1007" "1" -0.6422811036 -0.4924564469
"1008" "1" 0.6834705261 -0.6677514592
"1009" "0" 1.8300501246 0.8660729602
"1010" "1" -1.3942852672 1.2666136883
"1011" "0" -0.1549558809 -0.1901968935
"1012" "1" 2.0767903828 0.1454137487
"1013" "1" -0.6762313504 1.7435177755
"1014" "1" 0.2123536423 0.4834438786
"1015" "0" 2.1402511848 0.6057105773
"1016" "0" 1.8839576305 1.3919647166
"1017" "1" 0.1334085009 -0.6158411786
"1018" "1" -1.4831567776 -0.4334174116
"1019" "0" 2.1093267034 0.76498569
"1020" "1" -0.4582548174 0.4810849175
"1021" "1" -1.9838877159 0.2218779572
"1022" "1" -0.1634708137 0.6876996918
"1023" "1" -0.2406400666 2.4651263109
"1024" "1" 0.6484306959 0.9559748561
"1025" "1" -0.5266859246 0.28357397
"1026" "1" -0.7453050789 0.664458681
"1027" "0" 1.9382573495 2.5300751218
"1028" "1" 1.514141063 -1.4976953553
"1029" "1" 0.1930777369 0.2323584767
"1030" "1" -0.3231211432 1.0692225461
"1031" "0" -0.1455954078 1.8992013877
"1032" "1" 1.6265162004 1.1671476815
"1033" "1" -1.1594758108 -0.1779455932
"1034" "0" 0.0545641844 1.9530092629
"1035" "0" 2.199324383 0.5899506088
"1036" "0" 2.2175333957 2.0757545415
"1037" "0" 1.7998910748 -0.4423533441
"1038" "1" -0.4712075221 -0.0129436525
"1039" "1" 0.7660526396 1.9185654476
"1040" "0" 0.1756237555 -0.1235169674
"1041" "0" -0.2457450352 1.8775930987
"1042" "1" -0.3669274422 -0.5730497752
"1043" "1" -0.0949243946 0.382165138
"1044" "0" 2.1501118067 -1.5060879502
"1045" "1" 0.5909716503 -0.0749523713
"1046" "1" -0.20313464 0.5821927704
"1047" "1" 0.8149860117 0.0824771886
"1048" "1" 0.9751362654 0.7963074783
"1049" "0" 2.017508459 3.1705499041
"1050" "1" -0.3943881393 0.8656925878
"1051" "0" 1.6692926762 1.8346471604
"1052" "0" -0.0173233444 2.0796697654
"1053" "1" 0.840500032 0.0102657584
"1054" "1" 0.0758752142 0.2093693849
"1055" "0" -0.0667141351 -0.3454445787
"1056" "0" -0.1158637186 2.0531125852
"1057" "0" 2.0948299405 0.872659913
"1058" "0" 2.2608527754 2.566429667
"1059" "0" 2.3392798142 1.1253657917
"1060" "1" 0.1388898571 -0.4593333403
"1061" "0" 1.8564344047 -0.143252174
"1062" "1" 0.1059779846 0.0272195395
"1063" "0" -0.2274657368 1.8361726371
"1064" "0" 1.6246552488 1.4162102433
"1065" "0" 1.9758562929 1.1405289128
"1066" "1" -2.4131336802 -0.9301115302
"1067" "1" 1.4285635075 0.869467529
"1068" "1" -0.9012389553 -1.3034732423
"1069" "1" -1.3611199388 0.0083000642
"1070" "0" -0.150083755 -0.0250679875
"1071" "0" 1.9028217047 0.9283802937
"1072" "1" -0.8817277091 -0.6632247245
"1073" "0" -0.1876429118 2.1095214283
"1074" "1" -0.0948719665 -0.6060812735
"1075" "0" 2.1748632465 -0.5441084904
"1076" "1" -0.2897250345 -0.9031112589
"1077" "1" -0.4040628613 2.3301992345
"1078" "0" -0.1589999076 0.2625804407
"1079" "0" 0.1009050546 1.8709511466
"1080" "0" -0.0633525883 2.0172156887
"1081" "1" -0.4226664079 -0.4349916218
"1082" "1" 0.4834729525 0.4976239712
"1083" "1" 0.4755671911 -2.12773117
"1084" "0" 1.750875989 -0.941757784
"1085" "1" 0.3818422324 -1.4047793883
"1086" "1" 0.3452584817 -1.1023250213
"1087" "0" 2.1669983062 2.1646594486
"1088" "0" 2.2151118312 1.5101215215
"1089" "1" -0.4454336214 0.1953238202
"1090" "1" -0.4359615199 -0.0404039229
"1091" "1" -0.3350519934 0.659961954
"1092" "0" -0.1661280002 0.0415206841
"1093" "0" 1.8346333265 0.607869419
"1094" "0" 2.2912419284 1.1097762307
"1095" "1" 0.100232576 0.5995687737
"1096" "1" -0.0713221898 0.2509332114
"1097" "1" -0.4452734941 0.6144759041
"1098" "0" 2.2575514554 1.6755024303
"1099" "1" -0.959984328 -1.2282610293
"1100" "0" 0.1424415502 -0.194436312
"1101" "1" 0.8711123372 -1.5719039783
"1102" "0" -0.271601788 1.9217172437
"1103" "1" 1.3694754447 -0.7995291739
"1104" "1" 0.5540352625 -1.2394740701
"1105" "1" 2.7429075816 -1.6219057295
"1106" "1" 0.9739553183 -1.7600024775
"1107" "0" 1.8067826791 0.6682009355
"1108" "0" 2.1737744292 0.5553995834
"1109" "1" 0.0966981777 0.2451463586
"1110" "1" -0.1908658503 -0.6642961301
"1111" "0" 0.0242145719 1.9117063794
"1112" "0" -0.0708512763 1.8811371364
"1113" "1" -0.0360313256 -0.0352433008
"1114" "0" -0.1634498832 0.2671335995
"1115" "0" -0.0625994566 2.105988718
"1116" "1" -0.1996006327 -1.9726980956
"1117" "0" -0.0622906275 0.0292804586
"1118" "1" -0.6759311298 0.0446277347
"1119" "0" 0.3510664859 -0.327204723
"1120" "0" 1.8396459917 -0.1452721728
"1121" "1" 0.3380043206 -0.3415856347
"1122" "1" -0.7610221331 -0.9254204578
"1123" "0" 0.1927036114 0.1052001653
"1124" "1" -0.7014935979 -1.6865989765
"1125" "0" 1.7792666779 0.669383781
"1126" "0" 2.1142745711 0.0804938412
"1127" "0" 0.1817298213 -0.0443149453
"1128" "1" 1.2621365234 -0.4830150809
"1129" "1" 0.5993208663 0.7202253698
"1130" "1" 0.037110733 1.4139196303
"1131" "0" 0.2902755502 -0.204168938
"1132" "0" 2.3648474463 2.3526230903
"1133" "0" 0.2503637944 2.2456620857
"1134" "0" 1.7948081353 0.7873161223
"1135" "0" 1.7640028519 1.154792396
"1136" "1" 0.1835645728 -0.7895354876
"1137" "0" 0.315695682 0.2959297349
"1138" "1" 0.6318163616 -1.4339366057
"1139" "0" 0.4580784357 0.3003247176
"1140" "1" -0.566419157 2.1401843996
"1141" "1" -0.6574206468 0.4213549266
"1142" "0" 0.4606780032 2.3170457185
"1143" "1" -0.1319703791 0.843979608
"1144" "1" -0.0101047835 0.1350775323
"1145" "1" 1.5002719781 -0.0581797608
"1146" "1" 0.6238299853 2.4656976571
"1147" "0" -0.2487670932 0.0101330666
"1148" "0" 1.8036507328 0.9135393822
"1149" "1" -0.4621836997 -0.41951547
"1150" "0" 1.976973918 1.7222155092
"1151" "1" -0.9549493086 0.4806521992
"1152" "1" -0.2579657645 1.3458794689
"1153" "0" -0.1494265509 0.3352095881
"1154" "0" 2.2079806506 1.0153459066
"1155" "1" -1.3654887009 -1.9267002802
"1156" "0" 0.0140480146 0.1444874578
"1157" "0" 0.1258464643 2.0115352312
"1158" "1" -0.9323159463 -0.0456395427
"1159" "1" 0.0580241027 -0.470953044
"1160" "1" 1.0825119326 -0.0883361792
"1161" "1" -0.2249837124 1.2077158688
"1162" "0" 2.3761871164 1.9829218633
"1163" "0" 1.8651391036 0.7040322742
"1164" "1" 0.1087040932 0.3929436285
"1165" "1" -0.3979705868 1.0377344561
"1166" "0" 1.9534054459 0.9817392359
"1167" "1" 1.3310861794 1.6851526334
"1168" "0" -0.1286692181 1.9931698315
"1169" "1" 0.4789118896 1.5085383504
"1170" "0" -0.0394461421 -0.0802926881
"1171" "0" -0.162614818 1.9227309957
"1172" "0" 0.016973071 2.4688075845
"1173" "0" -0.051865039 -0.3707274384
"1174" "1" -0.1757483841 -0.0589649593
"1175" "0" 0.0100585786 2.1568662845
"1176" "0" 2.1609009802 1.2920270815
"1177" "1" 0.1227617393 2.2472375854
"1178" "1" 0.414852412 -0.0607692747
"1179" "0" -0.0905045428 -0.145543826
"1180" "1" 1.3616363688 -0.8983598494
"1181" "0" 2.1636309269 0.3204707964
"1182" "0" -0.0387010244 0.0159872406
"1183" "1" 0.3667292117 -1.8099132451
"1184" "1" -0.2863103226 0.1424908133
"1185" "1" -0.726389184 0.2020220178
"1186" "1" 2.038896679 -0.2157572318
"1187" "0" 1.8509382208 1.7507315609
"1188" "0" 2.0056454011 1.0579503507
"1189" "1" 1.2912100318 -0.0576638546
"1190" "0" -0.0291237122 0.0103331642
"1191" "1" -0.4858914765 -0.0716197063
"1192" "1" -0.3015551378 0.9736028033
"1193" "1" -0.408415214 0.088944669
"1194" "0" 2.0616076495 1.0775452849
"1195" "0" 2.01785126 1.9810181037
"1196" "1" -0.1084853696 -1.3684181253
"1197" "1" -0.4494934983 -0.4429269871
"1198" "0" 1.6032224568 1.2218779572
"1199" "0" 1.7053649682 0.2967974099
"1200" "1" 1.0165821364 1.2948754428
"1201" "1" -2.1921369964 0.3256937423
"1202" "1" 0.8243569098 0.2954801696
"1203" "1" 0.2074291621 0.1265667077
"1204" "1" 0.1643285658 -0.3052694819
"1205" "0" 0.0799888283 -0.0417904118
"1206" "0" -0.1858577899 1.9803414173
"1207" "0" 2.2668876056 1.8012070825
"1208" "1" -1.093309452 -1.0536471624
"1209" "0" 1.8923546925 0.4642009273
"1210" "1" -0.4512443059 -1.1748801929
"1211" "1" -0.1721955213 -0.0565160131
"1212" "1" -0.4275474228 -1.4221467047
"1213" "0" 1.8422583727 1.5564494762
"1214" "0" 0.3786770776 -0.0596056465
"1215" "0" -0.4132704124 2.0929507873
"1216" "1" 0.427620409 0.339683745
"1217" "1" -1.5621202854 1.0623798884
"1218" "1" 1.8737406204 1.8896537817
"1219" "0" 0.1225525328 1.8267697445
"1220" "0" 1.7463553654 1.3002997001
"1221" "1" 0.5334860248 1.3541559414
"1222" "0" 1.8918998687 0.6129450299
"1223" "0" 0.0442470996 2.1488350935
"1224" "1" -0.824084082 0.904382642
"1225" "0" 1.9910378479 0.6079776102
"1226" "1" -0.9355110457 0.2525945067
"1227" "1" -0.699564339 0.5258482988
"1228" "1" -1.7941152619 -1.3651948944
"1229" "1" -0.2127013853 -0.5311868944
"1230" "1" -2.4929421305 -1.3079011742
